Number,Word,Freq 1,Freq 1 (per mill),Freq 2,Freq 2 (per mill),+/-,Stat 1.,Stat 2.
489,gruppirt,146,1.49,3,0.04,+,5.4,157.22
488,Wortlehre,195,1.99,4,0.05,+,5.4,210.02
487,Schulgelder,586,5.97,12,0.14,+,5.4,631.27
491,faulenden,145,1.48,3,0.04,+,5.39,156.01
490,Limburg,291,2.96,6,0.07,+,5.39,313.22
499,entsprechendem,144,1.47,3,0.04,+,5.38,154.8
498,Delegation,192,1.96,4,0.05,+,5.38,206.41
494,Sittengeschichte,193,1.97,4,0.05,+,5.38,207.61
497,ausreichend,240,2.44,5,0.06,+,5.38,258.01
492,Bläulich,338,3.44,7,0.08,+,5.38,363.62
495,Inserate,482,4.91,10,0.12,+,5.38,518.43
493,Granbünden,724,7.37,15,0.18,+,5.38,778.84
496,Ausnahmsweise,1104,11.24,23,0.27,+,5.38,1186.84
503,UltramontaniSmuS,143,1.46,3,0.04,+,5.37,153.6
504,leitend,143,1.46,3,0.04,+,5.37,153.6
505,Manöver,143,1.46,3,0.04,+,5.37,153.6
506,Blöcker,143,1.46,3,0.04,+,5.37,153.6
501,Casanova,239,2.43,5,0.06,+,5.37,256.8
502,Friedhof,239,2.43,5,0.06,+,5.37,256.8
500,Sultan,383,3.9,8,0.09,+,5.37,411.61
510,aufspringend,142,1.45,3,0.04,+,5.36,152.39
509,bündneri-,190,1.93,4,0.05,+,5.36,204.0
508,Einreden,285,2.9,6,0.07,+,5.36,305.99
507,Kredite,428,4.36,9,0.11,+,5.36,459.59
514,Domenica,141,1.44,3,0.04,+,5.35,151.19
515,Gemeindebürger,141,1.44,3,0.04,+,5.35,151.19
516,516.,141,1.44,3,0.04,+,5.35,151.19
518,krankhaften,188,1.91,4,0.05,+,5.35,201.59
517,Ausdrucksweise,235,2.39,5,0.06,+,5.35,251.98
513,Vorder-,283,2.88,6,0.07,+,5.35,303.58
512,Ebensowenig,709,7.22,15,0.18,+,5.35,760.77
511,obligatorischen,1466,14.93,31,0.37,+,5.35,1573.14
521,Gemeindsschulen,187,1.9,4,0.05,+,5.34,200.38
520,herausstellt,374,3.81,8,0.09,+,5.34,400.77
519,Offizin,1171,11.93,25,0.29,+,5.34,1255.1
522,Kampfer,140,1.43,3,0.04,+,5.33,149.99
523,Sieber,140,1.43,3,0.04,+,5.33,149.99
525,Kadetten,279,2.84,6,0.07,+,5.33,298.77
524,Staatsanwaltschaft,373,3.8,8,0.09,+,5.33,399.56
526,Kadettenkorps,139,1.42,3,0.04,+,5.32,148.78
527,werthvollsten,139,1.42,3,0.04,+,5.32,148.78
528,Engerlingen,139,1.42,3,0.04,+,5.32,148.78
529,erfolgreichen,185,1.88,4,0.05,+,5.32,197.97
530,weibl.,185,1.88,4,0.05,+,5.32,197.97
531,Monnard,185,1.88,4,0.05,+,5.32,197.97
533,Kombination,138,1.41,3,0.04,+,5.31,147.58
534,Südfrüchte,138,1.41,3,0.04,+,5.31,147.58
536,Unterlippe,138,1.41,3,0.04,+,5.31,147.58
537,Constituirung,138,1.41,3,0.04,+,5.31,147.58
544,mannig¬,183,1.86,4,0.05,+,5.31,195.57
545,Namur,183,1.86,4,0.05,+,5.31,195.57
539,7D,184,1.87,4,0.05,+,5.31,196.77
543,Zehnder,229,2.33,5,0.06,+,5.31,244.76
541,Vittore,275,2.8,6,0.07,+,5.31,293.95
542,Konsequenzen,275,2.8,6,0.07,+,5.31,293.95
540,Ausgangspunkt,276,2.81,6,0.07,+,5.31,295.16
538,ermittelt,322,3.28,7,0.08,+,5.31,344.35
535,schaute,414,4.22,9,0.11,+,5.31,442.74
532,Inspektionen,506,5.15,11,0.13,+,5.31,541.12
546,Schulversäumnisse,640,6.52,14,0.16,+,5.31,683.89
547,sogenann¬,137,1.4,3,0.04,+,5.3,146.38
549,massige,137,1.4,3,0.04,+,5.3,146.38
550,wagrechten,137,1.4,3,0.04,+,5.3,146.38
551,Flügeldecken,137,1.4,3,0.04,+,5.3,146.38
552,gonnen,137,1.4,3,0.04,+,5.3,146.38
555,Boden¬,182,1.85,4,0.05,+,5.3,194.36
556,Zim¬,182,1.85,4,0.05,+,5.3,194.36
554,überfüllt,228,2.32,5,0.06,+,5.3,243.56
548,lehrerseminarien,274,2.79,6,0.07,+,5.3,292.75
558,Festlichkeiten,318,3.24,7,0.08,+,5.3,339.54
553,Telegraphen,365,3.72,8,0.09,+,5.3,389.93
557,großartig,409,4.17,9,0.11,+,5.3,436.72
559,Vierziger,136,1.38,3,0.04,+,5.29,145.17
560,Krankenanstalt,136,1.38,3,0.04,+,5.29,145.17
562,Götzinger,226,2.3,5,0.06,+,5.29,241.15
563,erkrankt,271,2.76,6,0.07,+,5.29,289.14
561,1845.,860,8.76,19,0.22,+,5.29,917.82
564,examens,135,1.37,3,0.04,+,5.28,143.97
566,Hinnehmen,135,1.37,3,0.04,+,5.28,143.97
567,kärglichen,135,1.37,3,0.04,+,5.28,143.97
569,gekrümmte,224,2.28,5,0.06,+,5.28,238.75
568,BezirkSschulpflege,764,7.78,17,0.2,+,5.28,814.63
570,Frk.,4701,47.87,105,1.24,+,5.28,5010.17
571,Abrundung,134,1.36,3,0.04,+,5.27,142.77
572,Kapitelsversammlungen,134,1.36,3,0.04,+,5.27,142.77
573,Alkalien,178,1.81,4,0.05,+,5.27,189.56
579,Heuertrag,133,1.35,3,0.04,+,5.26,141.57
580,Schlichtung,133,1.35,3,0.04,+,5.26,141.57
582,Naturreiche,177,1.8,4,0.05,+,5.26,188.35
575,anbetn,222,2.26,5,0.06,+,5.26,236.34
576,Jann,222,2.26,5,0.06,+,5.26,236.34
577,Kolonne,222,2.26,5,0.06,+,5.26,236.34
581,Braggio,310,3.16,7,0.08,+,5.26,329.92
574,Symptome,311,3.17,7,0.08,+,5.26,331.12
583,Milchzucker,442,4.5,10,0.12,+,5.26,470.28
584,Preußens,442,4.5,10,0.12,+,5.26,470.28
578,okt,710,7.23,16,0.19,+,5.26,755.82
589,V3,132,1.34,3,0.04,+,5.25,140.36
590,Danis,132,1.34,3,0.04,+,5.25,140.36
591,zugemessenen,132,1.34,3,0.04,+,5.25,140.36
593,Katechese,132,1.34,3,0.04,+,5.25,140.36
586,ergänzend,176,1.79,4,0.05,+,5.25,187.15
587,Preuss,176,1.79,4,0.05,+,5.25,187.15
588,Ungunsten,176,1.79,4,0.05,+,5.25,187.15
585,Gefieder,353,3.59,8,0.09,+,5.25,375.51
597,kale,131,1.33,3,0.04,+,5.24,139.16
598,vorbereitend,131,1.33,3,0.04,+,5.24,139.16
599,Drusen,131,1.33,3,0.04,+,5.24,139.16
595,theilnehmen,175,1.78,4,0.05,+,5.24,185.95
594,LehrplanS,263,2.68,6,0.07,+,5.24,279.53
596,Pfr,7078,72.08,162,1.91,+,5.24,7519.79
606,Hauptschule,130,1.32,3,0.04,+,5.23,137.96
607,seltenere,130,1.32,3,0.04,+,5.23,137.96
608,Polizeirichter,130,1.32,3,0.04,+,5.23,137.96
603,Prachtvoller,174,1.77,4,0.05,+,5.23,184.75
604,AuSdrükke,217,2.21,5,0.06,+,5.23,230.34
605,Bohrer,217,2.21,5,0.06,+,5.23,230.34
602,Durchsichtigkeit,261,2.66,6,0.07,+,5.23,277.12
601,Verhältniss,348,3.54,8,0.09,+,5.23,369.5
610,radikalen,1082,11.02,25,0.29,+,5.23,1148.08
600,Sekundärschulen,2873,29.26,66,0.78,+,5.23,3050.8
615,Golgatha,129,1.31,3,0.04,+,5.22,136.76
616,riesigen,129,1.31,3,0.04,+,5.22,136.76
617,ungünstigsten,129,1.31,3,0.04,+,5.22,136.76
621,Balsthal,129,1.31,3,0.04,+,5.22,136.76
618,Zucht¬,172,1.75,4,0.05,+,5.22,182.35
619,Kinderschaar,172,1.75,4,0.05,+,5.22,182.35
620,Org,172,1.75,4,0.05,+,5.22,182.35
612,gesuchen,216,2.2,5,0.06,+,5.22,229.14
613,akadem,259,2.64,6,0.07,+,5.22,274.72
622,Schlans,301,3.07,7,0.08,+,5.22,319.11
624,sprichwörter,387,3.94,9,0.11,+,5.22,410.28
611,Elementar¬,389,3.96,9,0.11,+,5.22,412.68
614,Grono,517,5.26,12,0.14,+,5.22,548.24
623,Schulzimmer,860,8.76,20,0.24,+,5.22,911.74
630,Vettel,128,1.3,3,0.04,+,5.21,135.56
631,Graubnnden,128,1.3,3,0.04,+,5.21,135.56
632,keltischen,128,1.3,3,0.04,+,5.21,135.56
633,nerische,128,1.3,3,0.04,+,5.21,135.56
625,triangulation,257,2.62,6,0.07,+,5.21,272.32
626,eidge¬,257,2.62,6,0.07,+,5.21,272.32
628,Formalismus,299,3.04,7,0.08,+,5.21,316.71
629,Voranschlag,427,4.35,10,0.12,+,5.21,452.27
627,Mädchenschulen,1069,10.89,25,0.29,+,5.21,1132.48
635,Kreislinien,170,1.73,4,0.05,+,5.2,179.95
636,Männerchöre,170,1.73,4,0.05,+,5.2,179.95
638,Chnrwalden,170,1.73,4,0.05,+,5.2,179.95
637,1—2,255,2.6,6,0.07,+,5.2,269.92
639,das¬,721,7.34,17,0.2,+,5.2,762.98
634,Kreuzlingen,810,8.25,19,0.22,+,5.2,857.75
640,zugemessene,127,1.29,3,0.04,+,5.19,134.36
642,aargauischcn,169,1.72,4,0.05,+,5.19,178.75
644,Gediegen,253,2.58,6,0.07,+,5.19,267.52
643,Pietät,506,5.15,12,0.14,+,5.19,535.04
645,Schulnachrichten,632,6.44,15,0.18,+,5.19,668.21
641,schulverein,634,6.46,15,0.18,+,5.19,670.61
646,steines,126,1.28,3,0.04,+,5.18,133.16
647,Stip,126,1.28,3,0.04,+,5.18,133.16
648,Unterhaltungsgeld,126,1.28,3,0.04,+,5.18,133.16
649,Wahlkreis,168,1.71,4,0.05,+,5.18,177.55
652,halbire,168,1.71,4,0.05,+,5.18,177.55
655,Fledermaus,209,2.13,5,0.06,+,5.18,220.74
650,GlaSgow,252,2.57,6,0.07,+,5.18,266.32
653,gedeihliche,293,2.98,7,0.08,+,5.18,309.51
651,Gymnasiasten,378,3.85,9,0.11,+,5.18,399.48
656,uner¬,418,4.26,10,0.12,+,5.18,441.47
654,Lehrerbesoldung,544,5.54,13,0.15,+,5.18,574.63
660,Niederlenz,125,1.27,3,0.04,+,5.17,131.96
664,Telegraph,166,1.69,4,0.05,+,5.17,175.15
665,Bullingers,166,1.69,4,0.05,+,5.17,175.15
657,unterschiedenen,167,1.7,4,0.05,+,5.17,176.35
658,Lesestück,167,1.7,4,0.05,+,5.17,176.35
662,Fig.,374,3.81,9,0.11,+,5.17,394.69
661,Idem,416,4.24,10,0.12,+,5.17,439.07
659,Vaduz,542,5.52,13,0.15,+,5.17,572.24
663,Josef,664,6.76,16,0.19,+,5.17,700.6
666,An*,124,1.26,3,0.04,+,5.16,130.76
667,angestrichen,124,1.26,3,0.04,+,5.16,130.76
668,übcrs,124,1.26,3,0.04,+,5.16,130.76
670,Konsumenten,124,1.26,3,0.04,+,5.16,130.76
669,Über¬,248,2.53,6,0.07,+,5.16,261.53
671,Kriegsgeschichte,248,2.53,6,0.07,+,5.16,261.53
674,Nationalität,371,3.78,9,0.11,+,5.16,391.09
672,Sauerstoff,1032,10.51,25,0.29,+,5.16,1088.1
676,Jesuitismus,123,1.25,3,0.04,+,5.15,129.56
678,Schluss,164,1.67,4,0.05,+,5.15,172.75
675,irgendwie,740,7.54,18,0.21,+,5.15,779.79
684,intelligenten,122,1.24,3,0.04,+,5.14,128.37
685,ettlich,122,1.24,3,0.04,+,5.14,128.37
681,vollen¬,163,1.66,4,0.05,+,5.14,171.55
682,Probejahr,163,1.66,4,0.05,+,5.14,171.55
679,dop¬,245,2.49,6,0.07,+,5.14,257.93
683,Schlußprüfung,326,3.32,8,0.09,+,5.14,343.11
680,Vorstände,530,5.4,13,0.15,+,5.14,557.85
686,erw,162,1.65,4,0.05,+,5.13,170.36
687,evangelisches,162,1.65,4,0.05,+,5.13,170.36
688,Gesichtskreise,162,1.65,4,0.05,+,5.13,170.36
689,bewußtseins,323,3.29,8,0.09,+,5.13,339.52
690,gesegnetes,121,1.23,3,0.04,+,5.12,127.17
691,flnb,161,1.64,4,0.05,+,5.12,169.16
693,Passiven,482,4.91,12,0.14,+,5.12,506.28
692,Sprachlichen,964,9.82,24,0.28,+,5.12,1012.57
697,Armenverwaltung,120,1.22,3,0.04,+,5.11,125.97
698,rhätischer,120,1.22,3,0.04,+,5.11,125.97
695,Filz,160,1.63,4,0.05,+,5.11,167.96
696,Gotteshäuser,160,1.63,4,0.05,+,5.11,167.96
702,Multipliziren,199,2.03,5,0.06,+,5.11,208.76
701,Minerale,239,2.43,6,0.07,+,5.11,250.75
699,Schulhausbauten,240,2.44,6,0.07,+,5.11,251.94
700,Dks,279,2.84,7,0.08,+,5.11,292.74
694,Klappen,360,3.67,9,0.11,+,5.11,377.92
706,Greisenalter,119,1.21,3,0.04,+,5.1,124.78
707,Rütti,119,1.21,3,0.04,+,5.1,124.78
708,4tel,119,1.21,3,0.04,+,5.1,124.78
709,Alpenwelt,119,1.21,3,0.04,+,5.1,124.78
710,brauerei,119,1.21,3,0.04,+,5.1,124.78
704,Charfreitag,159,1.62,4,0.05,+,5.1,166.77
705,Herbeiziehen,159,1.62,4,0.05,+,5.1,166.77
712,erstarkt,198,2.02,5,0.06,+,5.1,207.56
714,Sprachbuch,356,3.63,9,0.11,+,5.1,373.13
711,energische,436,4.44,11,0.13,+,5.1,457.11
703,gemüthlich,517,5.26,13,0.15,+,5.1,542.29
713,biegung,673,6.85,17,0.2,+,5.1,705.46
718,Unterarten,118,1.2,3,0.04,+,5.09,123.58
721,konkreten,157,1.6,4,0.05,+,5.09,164.37
722,läufe,157,1.6,4,0.05,+,5.09,164.37
723,entwickle,157,1.6,4,0.05,+,5.09,164.37
715,Gemeindebehörden,158,1.61,4,0.05,+,5.09,165.57
717,Hochdeutschen,197,2.01,5,0.06,+,5.09,206.36
719,Belgiens,236,2.4,6,0.07,+,5.09,247.16
716,Familien¬,237,2.41,6,0.07,+,5.09,248.35
720,Obligatorische,786,8.0,20,0.24,+,5.09,823.06
728,regnerische,117,1.19,3,0.04,+,5.08,122.38
729,stammende,117,1.19,3,0.04,+,5.08,122.38
730,Steuer¬,117,1.19,3,0.04,+,5.08,122.38
731,Syntar,117,1.19,3,0.04,+,5.08,122.38
732,Freienstein,117,1.19,3,0.04,+,5.08,122.38
733,1630.,117,1.19,3,0.04,+,5.08,122.38
734,Armeekorps,117,1.19,3,0.04,+,5.08,122.38
735,volksthümlichen,156,1.59,4,0.05,+,5.08,163.18
736,wächse,156,1.59,4,0.05,+,5.08,163.18
724,fondes,235,2.39,6,0.07,+,5.08,245.96
726,Shawls,313,3.19,8,0.09,+,5.08,327.55
727,romanischer,469,4.78,12,0.14,+,5.08,490.73
725,Kantonstheil,548,5.58,14,0.16,+,5.08,573.51
743,Maßstabes,155,1.58,4,0.05,+,5.07,161.98
744,Ferment,155,1.58,4,0.05,+,5.07,161.98
739,Hemmi,233,2.37,6,0.07,+,5.07,243.57
741,7>i,233,2.37,6,0.07,+,5.07,243.57
745,pronomen,271,2.76,7,0.08,+,5.07,283.17
746,Konflikt,271,2.76,7,0.08,+,5.07,283.17
742,Lehrerwechsel,310,3.16,8,0.09,+,5.07,323.96
738,Maladers,350,3.56,9,0.11,+,5.07,365.95
737,elementaren,545,5.55,14,0.16,+,5.07,569.92
740,Radius,699,7.12,18,0.21,+,5.07,730.71
748,Druckbogen,116,1.18,3,0.04,+,5.06,121.19
749,einver¬,116,1.18,3,0.04,+,5.06,121.19
750,Gerichtsstand,116,1.18,3,0.04,+,5.06,121.19
751,gewerbtreibenden,116,1.18,3,0.04,+,5.06,121.19
752,-Z-,116,1.18,3,0.04,+,5.06,121.19
753,Rhcine,116,1.18,3,0.04,+,5.06,121.19
747,Jubiläums,232,2.36,6,0.07,+,5.06,242.37
755,weibl,347,3.53,9,0.11,+,5.06,362.37
754,Dialekte,618,6.29,16,0.19,+,5.06,645.54
756,aud,1465,14.92,38,0.45,+,5.06,1529.87
760,christl.,153,1.56,4,0.05,+,5.05,159.59
761,Ueberfüllung,153,1.56,4,0.05,+,5.05,159.59
762,bekränzten,153,1.56,4,0.05,+,5.05,159.59
764,Säkularisation,191,1.95,5,0.06,+,5.05,199.19
757,häutig,192,1.96,5,0.06,+,5.05,200.38
758,Staatsleben,268,2.73,7,0.08,+,5.05,279.58
763,Geschicke,344,3.5,9,0.11,+,5.05,358.78
759,Glenner,421,4.29,11,0.13,+,5.05,439.17
769,apparaten,114,1.16,3,0.04,+,5.04,118.8
770,ausgesagte,114,1.16,3,0.04,+,5.04,118.8
773,Infusorien,114,1.16,3,0.04,+,5.04,118.8
774,KirchsprengelS,114,1.16,3,0.04,+,5.04,118.8
775,Nothdürftigsten,114,1.16,3,0.04,+,5.04,118.8
776,Reihen¬,114,1.16,3,0.04,+,5.04,118.8
777,Selbstliebe,114,1.16,3,0.04,+,5.04,118.8
771,Broschirt,152,1.55,4,0.05,+,5.04,158.4
772,Curti,152,1.55,4,0.05,+,5.04,158.4
765,Grundbedingung,229,2.33,6,0.07,+,5.04,238.79
766,Anspornen,343,3.49,9,0.11,+,5.04,357.59
767,Revidirt,419,4.27,11,0.13,+,5.04,436.79
768,Württemberg,571,5.81,15,0.18,+,5.04,595.18
785,Prozenten,113,1.15,3,0.04,+,5.03,117.6
786,schattirt,113,1.15,3,0.04,+,5.03,117.6
787,nährung,113,1.15,3,0.04,+,5.03,117.6
788,wohlthuender,113,1.15,3,0.04,+,5.03,117.6
789,eingekehrt,113,1.15,3,0.04,+,5.03,117.6
790,gesicherter,113,1.15,3,0.04,+,5.03,117.6
791,Hauptrichtungen,113,1.15,3,0.04,+,5.03,117.6
781,20°,151,1.54,4,0.05,+,5.03,157.2
782,andauernden,151,1.54,4,0.05,+,5.03,157.2
783,Kirchenmusik,151,1.54,4,0.05,+,5.03,157.2
780,Höhepunkt,189,1.92,5,0.06,+,5.03,196.8
778,Stetig,227,2.31,6,0.07,+,5.03,236.4
779,Enderlin,378,3.85,10,0.12,+,5.03,393.6
784,trockener,490,4.99,13,0.15,+,5.03,510.01
794,Christoffel,150,1.53,4,0.05,+,5.02,156.01
795,Landmacht,150,1.53,4,0.05,+,5.02,156.01
796,Ausführungen,150,1.53,4,0.05,+,5.02,156.01
798,terial,187,1.9,5,0.06,+,5.02,194.41
792,entsprechender,301,3.07,8,0.09,+,5.02,313.21
793,Rüfen,488,4.97,13,0.15,+,5.02,507.62
797,Lehrerstand,787,8.01,21,0.25,+,5.02,818.45
800,Etymologisch,112,1.14,3,0.04,+,5.01,116.41
801,Fragezeichen,112,1.14,3,0.04,+,5.01,116.41
802,genügendem,112,1.14,3,0.04,+,5.01,116.41
806,großenteils,149,1.52,4,0.05,+,5.01,154.81
803,Attributiven,224,2.28,6,0.07,+,5.01,232.82
805,Rekurse,298,3.03,8,0.09,+,5.01,309.63
799,Konfessionell,299,3.04,8,0.09,+,5.01,310.82
804,Straßenwesen,559,5.69,15,0.18,+,5.01,580.85
807,c^>,1041,10.6,28,0.33,+,5.01,1081.32
808,resp,1931,19.66,52,0.61,+,5.01,2005.44
810,Schönheitssinnes,111,1.13,3,0.04,+,5.0,115.22
812,»57,111,1.13,3,0.04,+,5.0,115.22
813,Baterlande,111,1.13,3,0.04,+,5.0,115.22
814,Verwandtes,111,1.13,3,0.04,+,5.0,115.22
815,verzierte,111,1.13,3,0.04,+,5.0,115.22
819,Möbeln,111,1.13,3,0.04,+,5.0,115.22
821,Geschützen,111,1.13,3,0.04,+,5.0,115.22
822,Glaswaaren,111,1.13,3,0.04,+,5.0,115.22
816,Zipfel,148,1.51,4,0.05,+,5.0,153.62
817,Kindesalter,148,1.51,4,0.05,+,5.0,153.62
818,Langbein,148,1.51,4,0.05,+,5.0,153.62
811,Spannkraft,185,1.88,5,0.06,+,5.0,192.03
820,Geschäfts¬,185,1.88,5,0.06,+,5.0,192.03
809,Referenten,1332,13.56,36,0.42,+,5.0,1382.6
825,adoptirt,147,1.5,4,0.05,+,4.99,152.43
826,beachtenswerthe,147,1.5,4,0.05,+,4.99,152.43
827,Bucher,147,1.5,4,0.05,+,4.99,152.43
828,intensiver,147,1.5,4,0.05,+,4.99,152.43
829,Schulbehördcn,147,1.5,4,0.05,+,4.99,152.43
830,firn,147,1.5,4,0.05,+,4.99,152.43
833,konsumirt,220,2.24,6,0.07,+,4.99,228.05
832,Didaktische,257,2.62,7,0.08,+,4.99,266.45
823,Praden,258,2.63,7,0.08,+,4.99,267.64
831,Entwässerung,404,4.11,11,0.13,+,4.99,418.88
836,Schullehrerseminarien,146,1.49,4,0.05,+,4.98,151.24
838,Extemporalien,146,1.49,4,0.05,+,4.98,151.24
839,Gesang¬,182,1.85,5,0.06,+,4.98,188.45
840,Herbeischaffung,182,1.85,5,0.06,+,4.98,188.45
837,elementare,219,2.23,6,0.07,+,4.98,226.85
841,abstehend,291,2.96,8,0.09,+,4.98,301.28
834,halm,512,5.21,14,0.16,+,4.98,530.52
835,Schriftsprache,1572,16.01,43,0.51,+,4.98,1628.78
843,Auktorität,109,1.11,3,0.04,+,4.97,112.83
844,Kleeblatt,109,1.11,3,0.04,+,4.97,112.83
845,verzweigte,109,1.11,3,0.04,+,4.97,112.83
849,katechetische,145,1.48,4,0.05,+,4.97,150.04
850,Borschläge,145,1.48,4,0.05,+,4.97,150.04
851,Wallachen,145,1.48,4,0.05,+,4.97,150.04
854,Jnchart,181,1.84,5,0.06,+,4.97,187.26
856,MtS,217,2.21,6,0.07,+,4.97,224.47
842,237.,218,2.22,6,0.07,+,4.97,225.66
848,Stim¬,254,2.59,7,0.08,+,4.97,262.87
853,Maicnfeld,326,3.32,9,0.11,+,4.97,337.3
847,Sprech-,327,3.33,9,0.11,+,4.97,338.49
855,letz¬,434,4.42,12,0.14,+,4.97,448.94
846,Schillers,436,4.44,12,0.14,+,4.97,451.32
852,zeichne,1160,11.81,32,0.38,+,4.97,1200.35
857,NichtkantonSbürger,108,1.1,3,0.04,+,4.96,111.64
858,Wettkampf,108,1.1,3,0.04,+,4.96,111.64
861,einwirkte,108,1.1,3,0.04,+,4.96,111.64
863,entnommene,108,1.1,3,0.04,+,4.96,111.64
866,Schaffh,108,1.1,3,0.04,+,4.96,111.64
869,amerikanischer,108,1.1,3,0.04,+,4.96,111.64
859,eindringlicher,144,1.47,4,0.05,+,4.96,148.85
865,Haltpunkt,144,1.47,4,0.05,+,4.96,148.85
868,517.,144,1.47,4,0.05,+,4.96,148.85
870,beschreibende,144,1.47,4,0.05,+,4.96,148.85
860,Einmuth,288,2.93,8,0.09,+,4.96,297.7
867,Veranschaulichung,432,4.4,12,0.14,+,4.96,446.56
862,entgegen¬,540,5.5,15,0.18,+,4.96,558.2
864,Frank¬,576,5.87,16,0.19,+,4.96,595.41
879,Centrale,107,1.09,3,0.04,+,4.95,110.45
880,einfacheren,107,1.09,3,0.04,+,4.95,110.45
881,Geschichts-,107,1.09,3,0.04,+,4.95,110.45
882,gesteckte,107,1.09,3,0.04,+,4.95,110.45
883,"3,14",107,1.09,3,0.04,+,4.95,110.45
884,Allüberall,107,1.09,3,0.04,+,4.95,110.45
885,bedächtig,107,1.09,3,0.04,+,4.95,110.45
886,weißlichen,107,1.09,3,0.04,+,4.95,110.45
887,müthigen,107,1.09,3,0.04,+,4.95,110.45
888,Musik-,107,1.09,3,0.04,+,4.95,110.45
889,Specht,107,1.09,3,0.04,+,4.95,110.45
890,Sprachforschung,107,1.09,3,0.04,+,4.95,110.45
891,Vaterunser,107,1.09,3,0.04,+,4.95,110.45
872,Lehrgabe,143,1.46,4,0.05,+,4.95,147.66
874,geschrie¬,143,1.46,4,0.05,+,4.95,147.66
875,Gleichseitiges,143,1.46,4,0.05,+,4.95,147.66
876,Zopf,143,1.46,4,0.05,+,4.95,147.66
877,beschreibenden,250,2.55,7,0.08,+,4.95,258.11
873,didaktischen,286,2.91,8,0.09,+,4.95,295.32
878,Föhn,714,7.27,20,0.24,+,4.95,737.11
871,Knollen,894,9.1,25,0.29,+,4.95,923.18
899,Nutzanwendung,142,1.45,4,0.05,+,4.94,146.47
904,referirt,177,1.8,5,0.06,+,4.94,182.49
905,Demonstrativ,177,1.8,5,0.06,+,4.94,182.49
893,Frauenklöster,178,1.81,5,0.06,+,4.94,183.68
894,@,178,1.81,5,0.06,+,4.94,183.68
895,Leistun¬,178,1.81,5,0.06,+,4.94,183.68
900,t7,213,2.17,6,0.07,+,4.94,219.7
897,sparkassen,427,4.35,12,0.14,+,4.94,440.6
903,zusammengedrückt,461,4.69,13,0.15,+,4.94,475.43
901,einläßlich,497,5.06,14,0.16,+,4.94,512.64
892,Rhätische,534,5.44,15,0.18,+,4.94,551.05
896,Klassifikation,605,6.16,17,0.2,+,4.94,624.28
902,kali,816,8.31,23,0.27,+,4.94,841.61
898,Betonung,1208,12.3,34,0.4,+,4.94,1246.19
906,Entwicklungsgang,106,1.08,3,0.04,+,4.93,109.26
907,Luftströmungen,106,1.08,3,0.04,+,4.93,109.26
908,mentarschulen,106,1.08,3,0.04,+,4.93,109.26
909,Nahenden,106,1.08,3,0.04,+,4.93,109.26
912,Regenzeit,141,1.44,4,0.05,+,4.93,145.28
913,tränkt,141,1.44,4,0.05,+,4.93,145.28
914,gibts,176,1.79,5,0.06,+,4.93,181.3
916,Bebt,176,1.79,5,0.06,+,4.93,181.3
917,Gräsern,211,2.15,6,0.07,+,4.93,217.32
918,Dampfmaschine,281,2.86,8,0.09,+,4.93,289.37
911,Lehrgegenständen,282,2.87,8,0.09,+,4.93,290.56
915,vorzuführen,352,3.58,10,0.12,+,4.93,362.6
910,mittel¬,529,5.39,15,0.18,+,4.93,545.09
925,prote¬,105,1.07,3,0.04,+,4.92,108.07
926,thümlichkeit,105,1.07,3,0.04,+,4.92,108.07
927,Total-,105,1.07,3,0.04,+,4.92,108.07
929,Vorständen,105,1.07,3,0.04,+,4.92,108.07
930,Zielpunkte,105,1.07,3,0.04,+,4.92,108.07
920,Landjägerkorps,140,1.43,4,0.05,+,4.92,144.09
921,LoStrennung,140,1.43,4,0.05,+,4.92,144.09
922,New-Aork,140,1.43,4,0.05,+,4.92,144.09
923,368.,175,1.78,5,0.06,+,4.92,180.11
924,überblicken,175,1.78,5,0.06,+,4.92,180.11
928,Vögelin,175,1.78,5,0.06,+,4.92,180.11
919,Porzellan,316,3.22,9,0.11,+,4.92,325.39
931,einläßlichen,455,4.63,13,0.15,+,4.92,468.29
933,Aussteller,1677,17.08,48,0.57,+,4.92,1725.5
932,Jedenfalls,5767,58.73,165,1.94,+,4.92,5934.27
943,Reber,104,1.06,3,0.04,+,4.91,106.88
944,Triebkraft,104,1.06,3,0.04,+,4.91,106.88
945,Lungnetz,104,1.06,3,0.04,+,4.91,106.88
947,Anlehnen,104,1.06,3,0.04,+,4.91,106.88
940,Redaktoren,139,1.42,4,0.05,+,4.91,142.9
937,Hinblicke,174,1.77,5,0.06,+,4.91,178.92
938,Marschalls,174,1.77,5,0.06,+,4.91,178.92
942,Cha¬,208,2.12,6,0.07,+,4.91,213.75
936,köpfchen,209,2.13,6,0.07,+,4.91,214.94
935,Grundgedanken,244,2.48,7,0.08,+,4.91,250.97
939,bündncrischen,348,3.54,10,0.12,+,4.91,357.84
941,Gebüschen,382,3.89,11,0.13,+,4.91,392.67
948,Materials,624,6.35,18,0.21,+,4.91,641.26
934,Fräulein,1011,10.3,29,0.34,+,4.91,1039.89
959,spitzige,138,1.41,4,0.05,+,4.9,141.71
960,Bcrgcll,138,1.41,4,0.05,+,4.9,141.71
951,Beibe,173,1.76,5,0.06,+,4.9,177.73
953,RieSbach,173,1.76,5,0.06,+,4.9,177.73
