Number;Word;Freq 1;Freq 1 (per mill);Freq 2;Freq 2 (per mill);+/-;Stat 1.;Stat 2.
322;Tschappina;589;6;10;0.12;+;5.67;647.82
323;L”wenberg;175;1.78;3;0.04;+;5.66;192.28
324;verlief;175;1.78;3;0.04;+;5.66;192.28
325;admission;234;2.38;4;0.05;+;5.66;257.19
326;bersichtlich;293;2.98;5;0.06;+;5.66;322.09
327;Rothbraun;174;1.77;3;0.04;+;5.65;191.07
328;Unsererseits;174;1.77;3;0.04;+;5.65;191.07
329;angedrckt;174;1.77;3;0.04;+;5.65;191.07
330;Holzschnitten;233;2.37;4;0.05;+;5.65;255.97
331;Seitenfl„chen;291;2.96;5;0.06;+;5.65;319.67
332;G”schenen;173;1.76;3;0.04;+;5.64;189.86
333;Turnbungen;289;2.94;5;0.06;+;5.64;317.24
334;konvent;404;4.11;7;0.08;+;5.64;443.41
335;Kapsel;808;8.23;14;0.16;+;5.64;886.82
336;Chnr;2884;29.37;50;0.59;+;5.64;3165.17
337;Glieª;172;1.75;3;0.04;+;5.63;188.65
338;Lehrberuf;172;1.75;3;0.04;+;5.63;188.65
339;Surava;459;4.67;8;0.09;+;5.63;503.47
340;Aehnlich;514;5.23;9;0.11;+;5.63;563.52
341;durchdringenden;170;1.73;3;0.04;+;5.62;186.22
342;Sankt;285;2.9;5;0.06;+;5.62;312.39
343;teppiche;341;3.47;6;0.07;+;5.62;373.66
344;Sekundarschler;168;1.71;3;0.04;+;5.6;183.8
345;Entsetzliche;225;2.29;4;0.05;+;5.6;246.28
346;spektoren;225;2.29;4;0.05;+;5.6;246.28
347;verabreichen;503;5.12;9;0.11;+;5.6;550.2
348;dekretirt;167;1.7;3;0.04;+;5.59;182.59
349;l'/z;223;2.27;4;0.05;+;5.59;243.86
350;Luxemburg;333;3.39;6;0.07;+;5.59;363.97
351;lehrerseminars;558;5.68;10;0.12;+;5.59;610.25
352;Absenzen;1341;13.66;24;0.28;+;5.59;1466.79
353;Volksschule;12601;128.32;226;2.66;+;5.59;13780.52
354;Standorte;166;1.69;3;0.04;+;5.58;181.38
355;burch;276;2.81;5;0.06;+;5.58;301.49
356;Kuhrechte;165;1.68;3;0.04;+;5.57;180.17
357;Slm;165;1.68;3;0.04;+;5.57;180.17
358;Trommelfell;164;1.67;3;0.04;+;5.56;178.96
359;Erziehungsbeh”rden;164;1.67;3;0.04;+;5.56;178.96
360;Geschtzte;164;1.67;3;0.04;+;5.56;178.96
361;Komposition;164;1.67;3;0.04;+;5.56;178.96
362;Spezies;490;4.99;9;0.11;+;5.56;534.46
363;Zwekke;819;8.34;15;0.18;+;5.56;893.59
364;Mindestens;2076;21.14;38;0.45;+;5.56;2265.23
365;Selbstbewuátsein;162;1.65;3;0.04;+;5.55;176.54
366;thermen;162;1.65;3;0.04;+;5.55;176.54
367;N„hnadeln;163;1.66;3;0.04;+;5.55;177.75
368;nordamerikanische;217;2.21;4;0.05;+;5.55;236.6
369;adressiren;161;1.64;3;0.04;+;5.54;175.33
370;Durchschnittspunkte;161;1.64;3;0.04;+;5.54;175.33
371;Somvix;269;2.74;5;0.06;+;5.54;293.02
372;Reinª;322;3.28;6;0.07;+;5.54;350.66
373;kohlenstoff;323;3.29;6;0.07;+;5.54;351.87
374;Primarschulen;430;4.38;8;0.09;+;5.54;468.35
375;Seminardirektor;2199;22.39;41;0.48;+;5.54;2394.59
376;eingeschneit;160;1.63;3;0.04;+;5.53;174.12
377;M„hne;160;1.63;3;0.04;+;5.53;174.12
378;Obercngadin;160;1.63;3;0.04;+;5.53;174.12
379;avait;160;1.63;3;0.04;+;5.53;174.12
380;Speziell;1866;19;35;0.41;+;5.53;2030.62
381;Vaterhaus;159;1.62;3;0.04;+;5.52;172.91
382;Bodenfl„che;159;1.62;3;0.04;+;5.52;172.91
383;Panir;159;1.62;3;0.04;+;5.52;172.91
384;Rathhausen;212;2.16;4;0.05;+;5.52;230.55
385;Verlebt;212;2.16;4;0.05;+;5.52;230.55
386;auslaute;212;2.16;4;0.05;+;5.52;230.55
387;Entwicklungsstufen;158;1.61;3;0.04;+;5.51;171.7
388;Viehbesitzer;263;2.68;5;0.06;+;5.51;285.77
389;muf;316;3.22;6;0.07;+;5.51;343.41
390;rechtwinkligen;317;3.23;6;0.07;+;5.51;344.61
391;Luzi;1054;10.73;20;0.24;+;5.51;1145.49
392;Souver„ns;157;1.6;3;0.04;+;5.5;170.49
393;gelungener;209;2.13;4;0.05;+;5.5;226.92
394;Arbeitsª;261;2.66;5;0.06;+;5.5;283.35
395;obligatorischer;262;2.67;5;0.06;+;5.5;284.56
396;Theobald;1155;11.76;22;0.26;+;5.5;1254.73
397;Scherr;1992;20.29;38;0.45;+;5.5;2163.64
398;Travers;2144;21.83;41;0.48;+;5.5;2328.09
399;Faser;156;1.59;3;0.04;+;5.49;169.29
400;abstehenden;208;2.12;4;0.05;+;5.49;225.71
401;slavischen;208;2.12;4;0.05;+;5.49;225.71
402;hervorrief;208;2.12;4;0.05;+;5.49;225.71
403;Landwirthschastliche;208;2.12;4;0.05;+;5.49;225.71
404;Wasserdampf;208;2.12;4;0.05;+;5.49;225.71
405;f„higª;208;2.12;4;0.05;+;5.49;225.71
406;Hlfeleistung;208;2.12;4;0.05;+;5.49;225.71
407;Objektiv;155;1.58;3;0.04;+;5.48;168.08
408;Armenhauses;207;2.11;4;0.05;+;5.48;224.51
409;Zeitformen;309;3.15;6;0.07;+;5.48;334.95
410;Lesebchlein;463;4.72;9;0.11;+;5.48;501.82
411;Basellandschaft;824;8.39;16;0.19;+;5.48;893.19
412;Frk;2844;28.96;55;0.65;+;5.48;3084.27
413;193.;257;2.62;5;0.06;+;5.47;278.52
414;Knaª;411;4.19;8;0.09;+;5.47;445.39
415;Satz-;153;1.56;3;0.04;+;5.46;165.66
416;Schulbank;203;2.07;4;0.05;+;5.46;219.67
417;Literaturgeschichte;254;2.59;5;0.06;+;5.46;274.9
418;stetsfort;406;4.13;8;0.09;+;5.46;439.35
419;Schreibª;152;1.55;3;0.04;+;5.45;164.45
420;ablassen;152;1.55;3;0.04;+;5.45;164.45
421;Klassenlehrer;152;1.55;3;0.04;+;5.45;164.45
422;Kellner;354;3.61;7;0.08;+;5.45;382.92
423;regnerisch;454;4.62;9;0.11;+;5.45;490.95
424;Groáartige;1112;11.32;22;0.26;+;5.45;1202.78
425;Primar-;151;1.54;3;0.04;+;5.44;163.25
426;4tes;151;1.54;3;0.04;+;5.44;163.25
427;Alben;151;1.54;3;0.04;+;5.44;163.25
428;Festlichkeit;201;2.05;4;0.05;+;5.44;217.26
429;hervorhebt;201;2.05;4;0.05;+;5.44;217.26
430;kaffe;201;2.05;4;0.05;+;5.44;217.26
431;Miáachtung;201;2.05;4;0.05;+;5.44;217.26
432;Albertini;352;3.58;7;0.08;+;5.44;380.51
433;Graubndcn;1001;10.19;20;0.24;+;5.44;1081.48
434;13,6;150;1.53;3;0.04;+;5.43;162.04
435;Texas;199;2.03;4;0.05;+;5.43;214.85
436;schnabel;1449;14.76;29;0.34;+;5.43;1565.19
437;Salinen;148;1.51;3;0.04;+;5.42;159.63
438;Sinen;148;1.51;3;0.04;+;5.42;159.63
439;bronzene;148;1.51;3;0.04;+;5.42;159.63
440;Wiesbaden;148;1.51;3;0.04;+;5.42;159.63
441;lockeren;148;1.51;3;0.04;+;5.42;159.63
442;nebft;148;1.51;3;0.04;+;5.42;159.63
443;Oberin;148;1.51;3;0.04;+;5.42;159.63
444;langj„hrigen;149;1.52;3;0.04;+;5.42;160.83
445;konstituirung;198;2.02;4;0.05;+;5.42;213.64
446;schulrathes;839;8.54;17;0.2;+;5.42;904.96
447;Uebelst„nde;1189;12.11;24;0.28;+;5.42;1283.05
448;<^>;1384;14.09;28;0.33;+;5.42;1493.08
449;Abendª;147;1.5;3;0.04;+;5.41;158.42
450;LebenSlauf;147;1.5;3;0.04;+;5.41;158.42
451;Konvenienz;196;2;4;0.05;+;5.41;211.23
452;ungengende;345;3.51;7;0.08;+;5.41;372.06
453;abz„hlen;492;5.01;10;0.12;+;5.41;530.48
454;gruppirt;146;1.49;3;0.04;+;5.4;157.22
455;Wortlehre;195;1.99;4;0.05;+;5.4;210.02
456;Schulgelder;586;5.97;12;0.14;+;5.4;631.27
457;faulenden;145;1.48;3;0.04;+;5.39;156.01
458;Limburg;291;2.96;6;0.07;+;5.39;313.22
459;entsprechendem;144;1.47;3;0.04;+;5.38;154.8
460;Delegation;192;1.96;4;0.05;+;5.38;206.41
461;Sittengeschichte;193;1.97;4;0.05;+;5.38;207.61
462;ausreichend;240;2.44;5;0.06;+;5.38;258.01
463;Bl„ulich;338;3.44;7;0.08;+;5.38;363.62
464;Inserate;482;4.91;10;0.12;+;5.38;518.43
465;Granbnden;724;7.37;15;0.18;+;5.38;778.84
466;Ausnahmsweise;1104;11.24;23;0.27;+;5.38;1186.84
467;UltramontaniSmuS;143;1.46;3;0.04;+;5.37;153.6
468;leitend;143;1.46;3;0.04;+;5.37;153.6
469;Man”ver;143;1.46;3;0.04;+;5.37;153.6
470;Bl”cker;143;1.46;3;0.04;+;5.37;153.6
471;Casanova;239;2.43;5;0.06;+;5.37;256.8
472;Friedhof;239;2.43;5;0.06;+;5.37;256.8
473;Sultan;383;3.9;8;0.09;+;5.37;411.61
474;aufspringend;142;1.45;3;0.04;+;5.36;152.39
475;bndneri-;190;1.93;4;0.05;+;5.36;204
476;Einreden;285;2.9;6;0.07;+;5.36;305.99
477;Kredite;428;4.36;9;0.11;+;5.36;459.59
478;Domenica;141;1.44;3;0.04;+;5.35;151.19
479;Gemeindebrger;141;1.44;3;0.04;+;5.35;151.19
480;516.;141;1.44;3;0.04;+;5.35;151.19
481;krankhaften;188;1.91;4;0.05;+;5.35;201.59
482;Ausdrucksweise;235;2.39;5;0.06;+;5.35;251.98
483;Vorder-;283;2.88;6;0.07;+;5.35;303.58
484;Ebensowenig;709;7.22;15;0.18;+;5.35;760.77
485;obligatorischen;1466;14.93;31;0.37;+;5.35;1573.14
486;Gemeindsschulen;187;1.9;4;0.05;+;5.34;200.38
487;herausstellt;374;3.81;8;0.09;+;5.34;400.77
488;Offizin;1171;11.93;25;0.29;+;5.34;1255.1
489;Kampfer;140;1.43;3;0.04;+;5.33;149.99
490;Sieber;140;1.43;3;0.04;+;5.33;149.99
491;Kadetten;279;2.84;6;0.07;+;5.33;298.77
492;Staatsanwaltschaft;373;3.8;8;0.09;+;5.33;399.56
493;Kadettenkorps;139;1.42;3;0.04;+;5.32;148.78
494;werthvollsten;139;1.42;3;0.04;+;5.32;148.78
495;Engerlingen;139;1.42;3;0.04;+;5.32;148.78
496;erfolgreichen;185;1.88;4;0.05;+;5.32;197.97
497;weibl.;185;1.88;4;0.05;+;5.32;197.97
498;Monnard;185;1.88;4;0.05;+;5.32;197.97
499;Kombination;138;1.41;3;0.04;+;5.31;147.58
500;Sdfrchte;138;1.41;3;0.04;+;5.31;147.58
501;Unterlippe;138;1.41;3;0.04;+;5.31;147.58
502;Constituirung;138;1.41;3;0.04;+;5.31;147.58
503;mannigª;183;1.86;4;0.05;+;5.31;195.57
504;Namur;183;1.86;4;0.05;+;5.31;195.57
505;7D;184;1.87;4;0.05;+;5.31;196.77
506;Zehnder;229;2.33;5;0.06;+;5.31;244.76
507;Vittore;275;2.8;6;0.07;+;5.31;293.95
508;Konsequenzen;275;2.8;6;0.07;+;5.31;293.95
509;Ausgangspunkt;276;2.81;6;0.07;+;5.31;295.16
510;ermittelt;322;3.28;7;0.08;+;5.31;344.35
511;schaute;414;4.22;9;0.11;+;5.31;442.74
512;Inspektionen;506;5.15;11;0.13;+;5.31;541.12
513;Schulvers„umnisse;640;6.52;14;0.16;+;5.31;683.89
514;sogenannª;137;1.4;3;0.04;+;5.3;146.38
515;massige;137;1.4;3;0.04;+;5.3;146.38
516;wagrechten;137;1.4;3;0.04;+;5.3;146.38
517;Flgeldecken;137;1.4;3;0.04;+;5.3;146.38
518;gonnen;137;1.4;3;0.04;+;5.3;146.38
519;Bodenª;182;1.85;4;0.05;+;5.3;194.36
520;Zimª;182;1.85;4;0.05;+;5.3;194.36
521;berfllt;228;2.32;5;0.06;+;5.3;243.56
522;lehrerseminarien;274;2.79;6;0.07;+;5.3;292.75
523;Festlichkeiten;318;3.24;7;0.08;+;5.3;339.54
524;Telegraphen;365;3.72;8;0.09;+;5.3;389.93
525;groáartig;409;4.17;9;0.11;+;5.3;436.72
526;Vierziger;136;1.38;3;0.04;+;5.29;145.17
527;Krankenanstalt;136;1.38;3;0.04;+;5.29;145.17
528;G”tzinger;226;2.3;5;0.06;+;5.29;241.15
529;erkrankt;271;2.76;6;0.07;+;5.29;289.14
530;1845.;860;8.76;19;0.22;+;5.29;917.82
531;examens;135;1.37;3;0.04;+;5.28;143.97
532;Hinnehmen;135;1.37;3;0.04;+;5.28;143.97
533;k„rglichen;135;1.37;3;0.04;+;5.28;143.97
534;gekrmmte;224;2.28;5;0.06;+;5.28;238.75
535;BezirkSschulpflege;764;7.78;17;0.2;+;5.28;814.63
536;Frk.;4701;47.87;105;1.24;+;5.28;5010.17
537;Abrundung;134;1.36;3;0.04;+;5.27;142.77
538;Kapitelsversammlungen;134;1.36;3;0.04;+;5.27;142.77
539;Alkalien;178;1.81;4;0.05;+;5.27;189.56
540;Heuertrag;133;1.35;3;0.04;+;5.26;141.57
541;Schlichtung;133;1.35;3;0.04;+;5.26;141.57
542;Naturreiche;177;1.8;4;0.05;+;5.26;188.35
543;anbetn;222;2.26;5;0.06;+;5.26;236.34
544;Jann;222;2.26;5;0.06;+;5.26;236.34
545;Kolonne;222;2.26;5;0.06;+;5.26;236.34
546;Braggio;310;3.16;7;0.08;+;5.26;329.92
547;Symptome;311;3.17;7;0.08;+;5.26;331.12
548;Milchzucker;442;4.5;10;0.12;+;5.26;470.28
549;Preuáens;442;4.5;10;0.12;+;5.26;470.28
550;okt;710;7.23;16;0.19;+;5.26;755.82
551;V3;132;1.34;3;0.04;+;5.25;140.36
552;Danis;132;1.34;3;0.04;+;5.25;140.36
553;zugemessenen;132;1.34;3;0.04;+;5.25;140.36
554;Katechese;132;1.34;3;0.04;+;5.25;140.36
555;erg„nzend;176;1.79;4;0.05;+;5.25;187.15
556;Preuss;176;1.79;4;0.05;+;5.25;187.15
557;Ungunsten;176;1.79;4;0.05;+;5.25;187.15
558;Gefieder;353;3.59;8;0.09;+;5.25;375.51
559;kale;131;1.33;3;0.04;+;5.24;139.16
560;vorbereitend;131;1.33;3;0.04;+;5.24;139.16
561;Drusen;131;1.33;3;0.04;+;5.24;139.16
562;theilnehmen;175;1.78;4;0.05;+;5.24;185.95
563;LehrplanS;263;2.68;6;0.07;+;5.24;279.53
564;Pfr;7078;72.08;162;1.91;+;5.24;7519.79
565;Hauptschule;130;1.32;3;0.04;+;5.23;137.96
566;seltenere;130;1.32;3;0.04;+;5.23;137.96
567;Polizeirichter;130;1.32;3;0.04;+;5.23;137.96
568;Prachtvoller;174;1.77;4;0.05;+;5.23;184.75
569;AuSdrkke;217;2.21;5;0.06;+;5.23;230.34
570;Bohrer;217;2.21;5;0.06;+;5.23;230.34
571;Durchsichtigkeit;261;2.66;6;0.07;+;5.23;277.12
572;Verh„ltniss;348;3.54;8;0.09;+;5.23;369.5
573;radikalen;1082;11.02;25;0.29;+;5.23;1148.08
574;Sekund„rschulen;2873;29.26;66;0.78;+;5.23;3050.8
575;Golgatha;129;1.31;3;0.04;+;5.22;136.76
576;riesigen;129;1.31;3;0.04;+;5.22;136.76
577;ungnstigsten;129;1.31;3;0.04;+;5.22;136.76
578;Balsthal;129;1.31;3;0.04;+;5.22;136.76
579;Zuchtª;172;1.75;4;0.05;+;5.22;182.35
580;Kinderschaar;172;1.75;4;0.05;+;5.22;182.35
581;Org;172;1.75;4;0.05;+;5.22;182.35
582;gesuchen;216;2.2;5;0.06;+;5.22;229.14
583;akadem;259;2.64;6;0.07;+;5.22;274.72
584;Schlans;301;3.07;7;0.08;+;5.22;319.11
585;sprichw”rter;387;3.94;9;0.11;+;5.22;410.28
586;Elementarª;389;3.96;9;0.11;+;5.22;412.68
587;Grono;517;5.26;12;0.14;+;5.22;548.24
588;Schulzimmer;860;8.76;20;0.24;+;5.22;911.74
589;Vettel;128;1.3;3;0.04;+;5.21;135.56
590;Graubnnden;128;1.3;3;0.04;+;5.21;135.56
591;keltischen;128;1.3;3;0.04;+;5.21;135.56
592;nerische;128;1.3;3;0.04;+;5.21;135.56
593;triangulation;257;2.62;6;0.07;+;5.21;272.32
594;eidgeª;257;2.62;6;0.07;+;5.21;272.32
595;Formalismus;299;3.04;7;0.08;+;5.21;316.71
596;Voranschlag;427;4.35;10;0.12;+;5.21;452.27
597;M„dchenschulen;1069;10.89;25;0.29;+;5.21;1132.48
598;Kreislinien;170;1.73;4;0.05;+;5.2;179.95
599;M„nnerch”re;170;1.73;4;0.05;+;5.2;179.95
600;Chnrwalden;170;1.73;4;0.05;+;5.2;179.95
601;1?2;255;2.6;6;0.07;+;5.2;269.92
602;dasª;721;7.34;17;0.2;+;5.2;762.98
603;Kreuzlingen;810;8.25;19;0.22;+;5.2;857.75
604;zugemessene;127;1.29;3;0.04;+;5.19;134.36
605;aargauischcn;169;1.72;4;0.05;+;5.19;178.75
606;Gediegen;253;2.58;6;0.07;+;5.19;267.52
607;Piet„t;506;5.15;12;0.14;+;5.19;535.04
608;Schulnachrichten;632;6.44;15;0.18;+;5.19;668.21
609;schulverein;634;6.46;15;0.18;+;5.19;670.61
610;steines;126;1.28;3;0.04;+;5.18;133.16
611;Stip;126;1.28;3;0.04;+;5.18;133.16
612;Unterhaltungsgeld;126;1.28;3;0.04;+;5.18;133.16
613;Wahlkreis;168;1.71;4;0.05;+;5.18;177.55
614;halbire;168;1.71;4;0.05;+;5.18;177.55
615;Fledermaus;209;2.13;5;0.06;+;5.18;220.74
616;GlaSgow;252;2.57;6;0.07;+;5.18;266.32
617;gedeihliche;293;2.98;7;0.08;+;5.18;309.51
618;Gymnasiasten;378;3.85;9;0.11;+;5.18;399.48
619;unerª;418;4.26;10;0.12;+;5.18;441.47
620;Lehrerbesoldung;544;5.54;13;0.15;+;5.18;574.63
621;Niederlenz;125;1.27;3;0.04;+;5.17;131.96
622;Telegraph;166;1.69;4;0.05;+;5.17;175.15
623;Bullingers;166;1.69;4;0.05;+;5.17;175.15
624;unterschiedenen;167;1.7;4;0.05;+;5.17;176.35
625;Lesestck;167;1.7;4;0.05;+;5.17;176.35
626;Fig.;374;3.81;9;0.11;+;5.17;394.69
627;Idem;416;4.24;10;0.12;+;5.17;439.07
628;Vaduz;542;5.52;13;0.15;+;5.17;572.24
629;Josef;664;6.76;16;0.19;+;5.17;700.6
630;An*;124;1.26;3;0.04;+;5.16;130.76
631;angestrichen;124;1.26;3;0.04;+;5.16;130.76
632;bcrs;124;1.26;3;0.04;+;5.16;130.76
633;Konsumenten;124;1.26;3;0.04;+;5.16;130.76
634;šberª;248;2.53;6;0.07;+;5.16;261.53
635;Kriegsgeschichte;248;2.53;6;0.07;+;5.16;261.53
636;Nationalit„t;371;3.78;9;0.11;+;5.16;391.09
637;Sauerstoff;1032;10.51;25;0.29;+;5.16;1088.1
638;Jesuitismus;123;1.25;3;0.04;+;5.15;129.56
639;Schluss;164;1.67;4;0.05;+;5.15;172.75
640;irgendwie;740;7.54;18;0.21;+;5.15;779.79
641;intelligenten;122;1.24;3;0.04;+;5.14;128.37
642;ettlich;122;1.24;3;0.04;+;5.14;128.37
643;vollenª;163;1.66;4;0.05;+;5.14;171.55
644;Probejahr;163;1.66;4;0.05;+;5.14;171.55
645;dopª;245;2.49;6;0.07;+;5.14;257.93
646;Schluáprfung;326;3.32;8;0.09;+;5.14;343.11
647;Vorst„nde;530;5.4;13;0.15;+;5.14;557.85
648;erw;162;1.65;4;0.05;+;5.13;170.36
649;evangelisches;162;1.65;4;0.05;+;5.13;170.36
650;Gesichtskreise;162;1.65;4;0.05;+;5.13;170.36
651;bewuátseins;323;3.29;8;0.09;+;5.13;339.52
652;gesegnetes;121;1.23;3;0.04;+;5.12;127.17
653;flnb;161;1.64;4;0.05;+;5.12;169.16
654;Passiven;482;4.91;12;0.14;+;5.12;506.28
655;Sprachlichen;964;9.82;24;0.28;+;5.12;1012.57
656;Armenverwaltung;120;1.22;3;0.04;+;5.11;125.97
657;rh„tischer;120;1.22;3;0.04;+;5.11;125.97
658;Filz;160;1.63;4;0.05;+;5.11;167.96
659;Gottesh„user;160;1.63;4;0.05;+;5.11;167.96
660;Multipliziren;199;2.03;5;0.06;+;5.11;208.76
661;Minerale;239;2.43;6;0.07;+;5.11;250.75
662;Schulhausbauten;240;2.44;6;0.07;+;5.11;251.94
663;Dks;279;2.84;7;0.08;+;5.11;292.74
664;Klappen;360;3.67;9;0.11;+;5.11;377.92
665;Greisenalter;119;1.21;3;0.04;+;5.1;124.78
666;Rtti;119;1.21;3;0.04;+;5.1;124.78
667;4tel;119;1.21;3;0.04;+;5.1;124.78
668;Alpenwelt;119;1.21;3;0.04;+;5.1;124.78
669;brauerei;119;1.21;3;0.04;+;5.1;124.78
670;Charfreitag;159;1.62;4;0.05;+;5.1;166.77
671;Herbeiziehen;159;1.62;4;0.05;+;5.1;166.77
672;erstarkt;198;2.02;5;0.06;+;5.1;207.56
673;Sprachbuch;356;3.63;9;0.11;+;5.1;373.13
674;energische;436;4.44;11;0.13;+;5.1;457.11
675;gemthlich;517;5.26;13;0.15;+;5.1;542.29
676;biegung;673;6.85;17;0.2;+;5.1;705.46
677;Unterarten;118;1.2;3;0.04;+;5.09;123.58
678;konkreten;157;1.6;4;0.05;+;5.09;164.37
679;l„ufe;157;1.6;4;0.05;+;5.09;164.37
680;entwickle;157;1.6;4;0.05;+;5.09;164.37
681;Gemeindebeh”rden;158;1.61;4;0.05;+;5.09;165.57
682;Hochdeutschen;197;2.01;5;0.06;+;5.09;206.36
683;Belgiens;236;2.4;6;0.07;+;5.09;247.16
684;Familienª;237;2.41;6;0.07;+;5.09;248.35
685;Obligatorische;786;8;20;0.24;+;5.09;823.06
686;regnerische;117;1.19;3;0.04;+;5.08;122.38
687;stammende;117;1.19;3;0.04;+;5.08;122.38
688;Steuerª;117;1.19;3;0.04;+;5.08;122.38
689;Syntar;117;1.19;3;0.04;+;5.08;122.38
690;Freienstein;117;1.19;3;0.04;+;5.08;122.38
691;1630.;117;1.19;3;0.04;+;5.08;122.38
692;Armeekorps;117;1.19;3;0.04;+;5.08;122.38
693;volksthmlichen;156;1.59;4;0.05;+;5.08;163.18
694;w„chse;156;1.59;4;0.05;+;5.08;163.18
695;fondes;235;2.39;6;0.07;+;5.08;245.96
696;Shawls;313;3.19;8;0.09;+;5.08;327.55
697;romanischer;469;4.78;12;0.14;+;5.08;490.73
698;Kantonstheil;548;5.58;14;0.16;+;5.08;573.51
699;Maástabes;155;1.58;4;0.05;+;5.07;161.98
700;Ferment;155;1.58;4;0.05;+;5.07;161.98
701;Hemmi;233;2.37;6;0.07;+;5.07;243.57
702;7>i;233;2.37;6;0.07;+;5.07;243.57
703;pronomen;271;2.76;7;0.08;+;5.07;283.17
704;Konflikt;271;2.76;7;0.08;+;5.07;283.17
705;Lehrerwechsel;310;3.16;8;0.09;+;5.07;323.96
706;Maladers;350;3.56;9;0.11;+;5.07;365.95
707;elementaren;545;5.55;14;0.16;+;5.07;569.92
708;Radius;699;7.12;18;0.21;+;5.07;730.71
709;Druckbogen;116;1.18;3;0.04;+;5.06;121.19
710;einverª;116;1.18;3;0.04;+;5.06;121.19
711;Gerichtsstand;116;1.18;3;0.04;+;5.06;121.19
712;gewerbtreibenden;116;1.18;3;0.04;+;5.06;121.19
713;-Z-;116;1.18;3;0.04;+;5.06;121.19
714;Rhcine;116;1.18;3;0.04;+;5.06;121.19
715;Jubil„ums;232;2.36;6;0.07;+;5.06;242.37
716;weibl;347;3.53;9;0.11;+;5.06;362.37
717;Dialekte;618;6.29;16;0.19;+;5.06;645.54
718;aud;1465;14.92;38;0.45;+;5.06;1529.87
719;christl.;153;1.56;4;0.05;+;5.05;159.59
720;Ueberfllung;153;1.56;4;0.05;+;5.05;159.59
721;bekr„nzten;153;1.56;4;0.05;+;5.05;159.59
722;S„kularisation;191;1.95;5;0.06;+;5.05;199.19
723;h„utig;192;1.96;5;0.06;+;5.05;200.38
724;Staatsleben;268;2.73;7;0.08;+;5.05;279.58
725;Geschicke;344;3.5;9;0.11;+;5.05;358.78
726;Glenner;421;4.29;11;0.13;+;5.05;439.17
727;apparaten;114;1.16;3;0.04;+;5.04;118.8
728;ausgesagte;114;1.16;3;0.04;+;5.04;118.8
729;Infusorien;114;1.16;3;0.04;+;5.04;118.8
730;KirchsprengelS;114;1.16;3;0.04;+;5.04;118.8
731;Nothdrftigsten;114;1.16;3;0.04;+;5.04;118.8
732;Reihenª;114;1.16;3;0.04;+;5.04;118.8
733;Selbstliebe;114;1.16;3;0.04;+;5.04;118.8
734;Broschirt;152;1.55;4;0.05;+;5.04;158.4
735;Curti;152;1.55;4;0.05;+;5.04;158.4
736;Grundbedingung;229;2.33;6;0.07;+;5.04;238.79
737;Anspornen;343;3.49;9;0.11;+;5.04;357.59
738;Revidirt;419;4.27;11;0.13;+;5.04;436.79
739;Wrttemberg;571;5.81;15;0.18;+;5.04;595.18
740;Prozenten;113;1.15;3;0.04;+;5.03;117.6
741;schattirt;113;1.15;3;0.04;+;5.03;117.6
742;n„hrung;113;1.15;3;0.04;+;5.03;117.6
743;wohlthuender;113;1.15;3;0.04;+;5.03;117.6
744;eingekehrt;113;1.15;3;0.04;+;5.03;117.6
745;gesicherter;113;1.15;3;0.04;+;5.03;117.6
746;Hauptrichtungen;113;1.15;3;0.04;+;5.03;117.6
747;20ø;151;1.54;4;0.05;+;5.03;157.2
748;andauernden;151;1.54;4;0.05;+;5.03;157.2
749;Kirchenmusik;151;1.54;4;0.05;+;5.03;157.2
750;H”hepunkt;189;1.92;5;0.06;+;5.03;196.8
751;Stetig;227;2.31;6;0.07;+;5.03;236.4
752;Enderlin;378;3.85;10;0.12;+;5.03;393.6
753;trockener;490;4.99;13;0.15;+;5.03;510.01
754;Christoffel;150;1.53;4;0.05;+;5.02;156.01
755;Landmacht;150;1.53;4;0.05;+;5.02;156.01
756;Ausfhrungen;150;1.53;4;0.05;+;5.02;156.01
757;terial;187;1.9;5;0.06;+;5.02;194.41
758;entsprechender;301;3.07;8;0.09;+;5.02;313.21
759;Rfen;488;4.97;13;0.15;+;5.02;507.62
760;Lehrerstand;787;8.01;21;0.25;+;5.02;818.45
761;Etymologisch;112;1.14;3;0.04;+;5.01;116.41
762;Fragezeichen;112;1.14;3;0.04;+;5.01;116.41
763;gengendem;112;1.14;3;0.04;+;5.01;116.41
764;groáenteils;149;1.52;4;0.05;+;5.01;154.81
765;Attributiven;224;2.28;6;0.07;+;5.01;232.82
766;Rekurse;298;3.03;8;0.09;+;5.01;309.63
767;Konfessionell;299;3.04;8;0.09;+;5.01;310.82
768;Straáenwesen;559;5.69;15;0.18;+;5.01;580.85
769;c^>;1041;10.6;28;0.33;+;5.01;1081.32
770;resp;1931;19.66;52;0.61;+;5.01;2005.44
771;Sch”nheitssinnes;111;1.13;3;0.04;+;5;115.22
772;¯57;111;1.13;3;0.04;+;5;115.22
773;Baterlande;111;1.13;3;0.04;+;5;115.22
774;Verwandtes;111;1.13;3;0.04;+;5;115.22
775;verzierte;111;1.13;3;0.04;+;5;115.22
776;M”beln;111;1.13;3;0.04;+;5;115.22
777;Geschtzen;111;1.13;3;0.04;+;5;115.22
778;Glaswaaren;111;1.13;3;0.04;+;5;115.22
779;Zipfel;148;1.51;4;0.05;+;5;153.62
780;Kindesalter;148;1.51;4;0.05;+;5;153.62
